code,name,date,close,entry,stop,stop_pct,body_r,vol_ratio,fall_pct,near_sup,dragon,broke,outcome,hold_days,r
009540,HD한국조선해양,2026-07-07,360500.0,363225.0,339076.79,6.648,10.0,1.07,-3.0,True,True,False,미돌파,0,0.0
001740,SK네트웍스,2026-07-07,9130.0,9398.76,8644.18,8.029,13.56,0.26,9.15,True,False,False,미돌파,0,0.0
064760,티씨케이,2026-07-07,230500.0,257013.0,210821.43,17.972,12.05,0.72,15.41,True,False,False,미돌파,0,0.0
005440,현대지에프홀딩스,2026-07-07,14880.0,15320.58,14207.91,7.263,8.6,0.39,5.94,True,False,False,미돌파,0,0.0
036810,에프에스티,2026-07-07,22250.0,24398.7,21168.57,13.239,8.93,0.97,15.24,True,False,False,미돌파,0,0.0
226950,올릭스,2026-07-07,134700.0,148195.8,126103.57,14.907,12.11,1.01,13.43,False,False,False,미돌파,0,0.0
475830,오름테라퓨틱,2026-07-07,50800.0,53707.2,47892.68,10.826,14.74,0.4,14.19,False,False,False,미돌파,0,0.0
439260,대한조선,2026-07-07,50800.0,51603.0,49153.93,4.746,10.81,1.15,2.31,False,False,False,미돌파,0,0.0
033240,자화전자,2026-07-07,26500.0,28056.0,24970.27,10.998,14.81,0.99,6.85,True,False,False,미돌파,0,0.0
249420,일동제약,2026-07-07,16050.0,16813.56,15511.79,7.742,14.55,0.75,5.03,True,False,False,미돌파,0,0.0
005250,녹십자홀딩스,2026-07-07,10200.0,10400.76,9775.57,6.011,13.46,0.45,0.49,False,False,False,미돌파,0,0.0
307950,현대오토에버,2026-07-07,481500.0,496992.0,450016.07,9.452,2.6,0.6,9.15,True,False,False,미돌파,0,0.0
161580,필옵틱스,2026-07-07,31850.0,33817.5,30772.68,9.004,6.0,0.75,13.69,True,False,False,미돌파,0,0.0
003160,디아이,2026-07-07,23000.0,24398.7,21679.29,11.146,8.7,0.68,10.51,True,False,False,미돌파,0,0.0
052400,코나아이,2026-07-07,44900.0,47845.5,42809.11,10.526,6.67,0.77,1.64,False,False,False,미돌파,0,0.0
358570,지아이이노베이션,2026-07-07,8830.0,9338.64,8342.18,10.67,13.41,0.64,14.52,True,False,False,미돌파,0,0.0
026960,동서,2026-07-07,25850.0,26052.0,24742.5,5.026,4.55,0.6,-9.53,True,True,False,미돌파,0,0.0
082270,젬백스,2026-07-07,11330.0,11803.56,10631.82,9.927,4.12,0.78,8.26,False,False,False,미돌파,0,0.0
082920,비츠로셀,2026-07-07,34600.0,35971.8,33301.07,7.425,13.95,0.81,14.57,True,False,False,미돌파,0,0.0
069960,현대백화점,2026-07-07,176300.0,183867.0,167582.14,8.857,14.93,0.78,8.98,False,False,False,미돌파,0,0.0
00104K,CJ4우(전환),2026-07-07,147800.0,148797.0,140820.36,5.361,9.23,1.25,1.73,True,True,False,미돌파,0,0.0
000400,롯데손해보험,2026-07-07,2090.0,2139.27,1973.94,7.728,7.69,0.45,5.22,False,False,True,추적청산,8,1.083
003570,SNT다이내믹스,2026-07-07,35000.0,36122.1,33583.75,7.027,12.2,0.35,0.14,False,False,False,미돌파,0,0.0
017670,SK텔레콤,2026-07-07,85200.0,86773.2,83441.07,3.84,12.0,0.64,3.62,True,False,False,미돌파,0,0.0
082740,한화엔진,2026-07-07,48850.0,51102.0,45835.18,10.306,12.64,1.12,4.22,False,False,False,미돌파,0,0.0
222080,SFA넥셀,2026-07-07,7820.0,8266.5,7558.75,8.562,10.17,0.79,12.04,True,False,False,미돌파,0,0.0
348370,엔켐,2026-07-07,23500.0,24674.25,22169.02,10.153,0.0,0.63,14.39,True,False,False,미돌파,0,0.0
115180,큐리언트,2026-07-07,20150.0,21843.6,19250.04,11.873,4.59,0.62,6.71,True,False,False,미돌파,0,0.0
018880,한온시스템,2026-07-07,3695.0,3747.48,3532.3,5.742,3.03,0.33,3.65,False,False,True,손절,1,-1.052
036570,NC,2026-07-07,255000.0,259518.0,244637.5,5.734,12.5,0.74,0.97,False,False,True,손절,4,-1.052
039200,오스코텍,2026-07-07,33150.0,35170.2,31986.43,9.052,5.56,1.17,8.55,True,False,False,미돌파,0,0.0
086900,메디톡스,2026-07-07,74700.0,77554.8,73251.07,5.549,2.94,0.38,6.74,True,False,False,미돌파,0,0.0
028050,삼성E&A,2026-07-07,47550.0,48797.4,45620.89,6.51,12.0,0.76,0.11,False,False,False,미돌파,0,0.0
033500,동성화인텍,2026-07-07,17150.0,17504.94,16543.14,5.494,6.76,0.87,1.21,False,False,False,미돌파,0,0.0
247540,에코프로비엠,2026-07-07,120200.0,125951.4,115637.86,8.189,4.88,0.72,15.65,True,False,False,미돌파,0,0.0
009830,한화솔루션,2026-07-07,31400.0,31963.8,29469.46,7.804,7.69,1.07,7.51,True,False,False,미돌파,0,0.0
030530,원익홀딩스,2026-07-07,17880.0,19358.64,17305.21,10.607,6.94,0.56,14.65,True,False,False,미돌파,0,0.0
000990,DB하이텍,2026-07-07,111800.0,116131.8,106327.14,8.443,9.46,0.6,22.47,True,False,True,손절,5,-1.036
456160,지투지바이오,2026-07-07,35500.0,37324.5,34019.64,8.854,3.92,0.73,14.35,True,False,False,미돌파,0,0.0
281740,레이크머티리얼즈,2026-07-07,12900.0,13857.66,12490.75,9.864,0.0,0.73,11.16,True,False,False,미돌파,0,0.0
088350,한화생명,2026-07-07,4470.0,4519.02,4322.09,4.358,6.9,0.35,1.54,False,False,False,미돌파,0,0.0
004170,신세계,2026-07-07,680000.0,717432.0,641142.86,10.634,6.15,1.13,9.93,False,False,False,미돌파,0,0.0
077970,STX엔진,2026-07-07,26250.0,27154.2,24867.41,8.421,11.11,0.97,10.41,True,False,False,미돌파,0,0.0
000250,삼천당제약,2026-07-07,201000.0,210420.0,191210.0,9.129,6.37,0.76,11.06,True,False,False,미돌파,0,0.0
046890,서울반도체,2026-07-07,9670.0,9989.94,9323.93,6.667,7.84,0.47,12.96,True,False,False,미돌파,0,0.0
074600,원익QnC,2026-07-07,30750.0,33266.4,28789.29,13.458,6.58,0.64,12.52,True,False,False,미돌파,0,0.0
377300,카카오페이,2026-07-07,39500.0,40130.1,37907.05,5.54,14.29,0.63,3.78,False,False,False,미돌파,0,0.0
476060,온코닉테라퓨틱스,2026-07-07,11700.0,12364.68,11248.68,9.026,1.09,1.1,13.01,True,False,False,미돌파,0,0.0
456040,OCI,2026-07-07,90200.0,92685.0,87228.57,5.887,7.14,0.53,4.55,False,False,False,미돌파,0,0.0
397030,에이프릴바이오,2026-07-07,30150.0,31863.6,28178.21,11.566,8.47,0.61,25.65,True,False,False,미돌파,0,0.0
466100,클로봇,2026-07-07,26400.0,27555.0,24939.13,9.493,13.95,0.75,11.09,True,False,False,미돌파,0,0.0
004020,현대제철,2026-07-08,26900.0,27955.8,25970.89,7.1,6.06,0.89,5.11,False,False,False,미돌파,0,0.0
043260,성호전자,2026-07-08,18690.0,20691.3,17059.0,17.555,11.11,0.92,38.92,True,False,False,미돌파,0,0.0
271560,오리온,2026-07-08,140300.0,141883.2,134091.43,5.492,6.06,1.01,-2.63,True,False,True,손절,1,-1.055
017960,한국카본,2026-07-08,24000.0,25400.7,23320.36,8.19,5.71,1.08,12.73,True,False,False,미돌파,0,0.0
037460,삼지전자,2026-07-08,32950.0,34969.8,31895.71,8.791,9.8,0.68,3.8,False,False,False,미돌파,0,0.0
214430,아이쓰리시스템,2026-07-08,60700.0,61522.8,55730.71,9.415,14.29,1.12,4.56,False,True,False,미돌파,0,0.0
005690,파미셀,2026-07-08,11120.0,11553.06,10710.25,7.295,9.09,0.97,18.3,True,False,True,손절,4,-1.041
017670,SK텔레콤,2026-07-08,84000.0,85370.4,81542.14,4.484,13.33,0.73,5.19,True,False,True,추적청산,3,0.433
003470,유안타증권,2026-07-08,4435.0,4654.29,4334.88,6.863,5.56,0.8,2.74,False,False,False,미돌파,0,0.0
032190,다우데이타,2026-07-08,17790.0,18727.38,17382.25,7.183,9.73,1.17,2.89,False,False,False,미돌파,0,0.0
047040,대우건설,2026-07-08,15830.0,16743.42,15211.18,9.151,13.01,0.57,18.49,True,False,False,미돌파,0,0.0
491000,리브스메드,2026-07-08,34500.0,37023.9,32848.93,11.276,11.43,0.64,6.38,False,False,True,추적청산,4,0.473
222800,심텍,2026-07-08,104600.0,114228.0,97890.36,14.303,5.22,0.7,33.5,True,False,True,시간손절,5,0.43
248070,솔루엠,2026-07-08,14950.0,15601.14,14667.68,5.983,0.0,0.94,5.68,False,False,False,미돌파,0,0.0
319400,현대무벡스,2026-07-08,21700.0,23246.4,20710.0,10.911,14.29,0.64,14.73,True,False,True,손절,4,-1.027
402340,SK스퀘어,2026-07-08,1270000.0,1382760.0,1193442.86,13.691,2.61,1.0,27.72,False,False,True,손절,3,-1.022
039490,키움증권,2026-07-08,334500.0,363726.0,320214.29,11.963,11.69,0.74,3.74,False,False,False,미돌파,0,0.0
053800,안랩,2026-07-08,53800.0,54809.4,52896.79,3.49,13.33,0.64,0.19,False,False,True,시간손절,5,-0.3
086280,현대글로비스,2026-07-08,190400.0,201402.0,186181.43,7.557,4.69,0.94,3.69,False,False,False,미돌파,0,0.0
377300,카카오페이,2026-07-08,38150.0,39428.7,36698.48,6.924,8.89,0.98,7.18,True,False,False,미돌파,0,0.0
033240,자화전자,2026-07-08,25800.0,26853.6,24769.73,7.76,5.88,1.09,8.83,True,False,True,손절,4,-1.039
000150,두산,2026-07-08,1268000.0,1353702.0,1197569.64,11.534,6.11,1.09,20.25,True,False,False,미돌파,0,0.0
005810,풍산홀딩스,2026-07-08,34100.0,35270.4,33662.68,4.558,7.69,1.02,3.67,False,False,False,미돌파,0,0.0
034730,SK,2026-07-08,596000.0,627252.0,563635.71,10.142,10.0,0.8,21.89,False,False,True,손절,4,-1.03
252990,샘씨엔에스,2026-07-08,10860.0,11773.5,10419.75,11.498,13.27,0.61,22.43,True,False,False,미돌파,0,0.0
039130,하나투어,2026-07-08,31900.0,32965.8,31142.32,5.531,10.0,0.81,1.85,False,False,False,미돌파,0,0.0
003380,하림지주,2026-07-08,9840.0,10320.6,9561.39,7.356,0.0,1.27,1.4,False,False,False,미돌파,0,0.0
214150,클래시스,2026-07-08,47600.0,48897.6,45879.64,6.172,6.12,0.95,0.83,True,False,True,손절,4,-1.049
041960,코미팜,2026-07-08,7360.0,7715.4,7078.16,8.259,14.55,0.74,7.54,True,False,False,미돌파,0,0.0
042700,한미반도체,2026-07-08,199200.0,216432.0,192399.29,11.104,4.02,0.58,19.19,True,False,True,손절,4,-1.027
005180,빙그레,2026-07-08,66400.0,67434.6,65118.57,3.434,0.0,0.76,-1.68,True,False,False,미돌파,0,0.0
011210,현대위아,2026-07-08,60600.0,63927.6,58965.0,7.763,12.2,0.61,6.05,False,False,False,미돌파,0,0.0
079900,전진건설로봇,2026-07-09,33950.0,35520.9,32870.89,7.46,11.63,0.47,9.95,True,False,True,손절,3,-1.124
003030,세아제강지주,2026-07-09,104500.0,106913.4,101087.5,5.449,10.87,1.07,9.05,True,False,True,손절,3,-1.055
336570,원텍,2026-07-09,5480.0,5616.21,5245.77,6.596,0.0,0.52,6.32,True,False,True,손절,3,-1.045
008060,대덕,2026-07-09,13700.0,14368.68,13257.5,7.733,12.5,1.26,12.96,True,False,True,추적청산,3,0.313
005250,녹십자홀딩스,2026-07-09,9830.0,9999.96,9625.43,3.745,0.0,0.59,3.44,False,False,True,손절,3,-1.08
034730,SK,2026-07-09,610000.0,634266.0,575903.57,9.202,11.11,0.77,10.69,True,False,True,손절,3,-1.048
365340,성일하이텍,2026-07-09,34150.0,35420.7,32628.04,7.884,2.22,1.51,12.99,True,False,True,손절,3,-1.038
402340,SK스퀘어,2026-07-09,1327000.0,1387770.0,1225128.57,11.72,3.15,0.68,12.98,True,False,True,손절,2,-1.026
460860,동국제강,2026-07-09,8080.0,8276.52,7866.04,4.96,6.06,0.47,6.37,True,False,True,추적청산,3,0.44
373220,LG에너지솔루션,2026-07-09,313500.0,334167.0,305251.79,8.653,10.42,1.11,11.44,True,False,False,미돌파,0,0.0
376300,디어유,2026-07-09,21700.0,22745.4,20906.04,8.087,3.23,0.97,4.62,False,False,True,손절,3,-1.037
056080,유진로봇,2026-07-09,12160.0,12915.78,11755.45,8.984,5.26,0.68,11.76,True,False,True,손절,3,-1.033
014680,한솔케미칼,2026-07-09,243000.0,248997.0,226217.86,9.148,13.51,1.23,11.64,True,False,True,추적청산,3,0.467
348370,엔켐,2026-07-09,22350.0,23547.0,21253.3,9.741,13.51,0.98,6.68,True,False,True,손절,1,-1.337
023160,태광,2026-07-09,22800.0,23797.5,22063.04,7.288,11.11,0.59,8.43,True,False,True,손절,3,-1.041
006650,대한유화,2026-07-09,101500.0,104709.0,97760.36,6.636,0.0,1.24,8.31,True,False,True,추적청산,3,0.455
082920,비츠로셀,2026-07-09,31450.0,32565.0,30092.5,7.593,0.0,1.04,14.65,True,False,False,미돌파,0,0.0
214370,케어젠,2026-07-09,59100.0,62324.4,56744.64,8.953,4.55,0.99,19.04,False,False,True,추적청산,3,0.466
439960,코스모로보틱스,2026-07-09,12210.0,12975.9,11281.68,13.057,14.81,0.31,12.03,True,False,True,손절,3,-1.023
036830,솔브레인홀딩스,2026-07-09,33750.0,34719.3,31974.11,7.907,0.0,1.37,5.86,True,False,True,손절,3,-1.038
078600,대주전자재료,2026-07-09,74600.0,78657.0,70629.29,10.206,9.09,0.66,14.84,True,False,True,추적청산,3,0.471
232140,와이씨,2026-07-09,9990.0,10571.1,9624.93,8.951,14.67,1.0,13.51,True,False,True,손절,3,-1.034
006280,녹십자,2026-07-09,120600.0,122895.3,116549.11,5.164,13.59,1.28,1.07,False,False,True,시간손절,5,-0.073
033100,제룡전기,2026-07-09,42700.0,44989.8,40906.96,9.075,0.0,0.68,23.06,True,False,True,시간손절,5,-0.569
083650,비에이치아이,2026-07-09,45000.0,49098.0,43185.0,12.043,0.99,0.65,18.48,True,False,True,손절,3,-1.025
080220,제주반도체,2026-07-09,77700.0,82965.6,73611.43,11.275,8.33,0.43,13.38,True,False,True,추적청산,2,0.473
011210,현대위아,2026-07-09,59400.0,61222.2,57414.29,6.22,10.0,0.85,7.19,True,False,True,손절,3,-1.048
075580,세진중공업,2026-07-09,11330.0,11923.8,11027.89,7.514,4.23,0.77,13.91,True,False,True,손절,3,-1.04
011780,금호석유화학,2026-07-09,111900.0,115230.0,107713.21,6.523,9.52,1.43,4.28,True,False,True,추적청산,6,0.572
032500,케이엠더블유,2026-07-09,15120.0,16122.18,14467.61,10.263,5.88,0.75,13.75,True,False,True,추적청산,2,0.471
035250,강원랜드,2026-07-09,14710.0,14829.6,14337.0,3.322,7.5,0.97,0.27,False,True,True,손절,4,-1.09
140410,메지온,2026-07-09,54700.0,56312.4,52886.07,6.085,14.81,0.7,9.88,True,False,True,추적청산,3,0.23
319660,피에스케이,2026-07-09,152200.0,161823.0,138174.29,14.614,5.08,1.0,16.83,True,False,True,추적청산,6,1.035
006800,미래에셋증권,2026-07-09,40250.0,41182.2,37758.39,8.314,3.57,0.84,-0.25,True,False,True,손절,3,-1.036
298380,에이비엘바이오,2026-07-09,80500.0,85771.2,76950.36,10.284,9.72,1.03,17.01,True,False,False,미돌파,0,0.0
052020,에스티큐브,2026-07-09,7460.0,7855.68,7220.79,8.082,5.77,0.68,9.9,True,False,True,추적청산,2,0.463
115180,큐리언트,2026-07-09,18780.0,19418.76,17689.54,8.905,14.93,0.63,11.0,True,False,True,손절,2,-1.034
000500,가온전선,2026-07-09,232500.0,238977.0,205123.92,14.166,5.36,0.4,16.96,True,False,True,추적청산,2,0.479
077970,STX엔진,2026-07-09,24750.0,26102.1,23586.7,9.637,7.32,0.52,12.54,True,False,True,손절,3,-1.031
121600,나노신소재,2026-07-09,43600.0,45440.7,42214.46,7.1,7.84,0.98,6.94,True,False,True,추적청산,3,0.436
087010,펩트론,2026-07-09,159300.0,165029.4,146734.64,11.086,12.33,1.15,10.56,True,False,False,미돌파,0,0.0
018880,한온시스템,2026-07-09,3570.0,3617.22,3278.11,9.375,1.72,0.46,6.05,True,True,True,시간손절,5,-0.407
101490,에스앤에스텍,2026-07-09,43350.0,45591.0,41629.82,8.689,10.94,0.9,10.99,True,False,True,추적청산,3,0.465
377300,카카오페이,2026-07-09,37450.0,38577.0,36513.48,5.349,3.12,1.19,7.76,True,False,True,추적청산,6,0.583
036540,SFA반도체,2026-07-09,4985.0,5340.66,4788.41,10.34,9.78,0.93,2.83,True,False,True,추적청산,5,0.471
053800,안랩,2026-07-09,53600.0,55110.0,52804.29,4.184,0.0,0.87,1.11,False,False,True,손절,5,-1.072
066970,엘앤에프,2026-07-09,91500.0,95089.8,87528.93,7.951,5.08,1.19,14.25,True,False,True,추적청산,3,0.462
032640,LG유플러스,2026-07-09,15200.0,15230.4,14524.18,4.637,11.86,1.41,-6.0,True,True,False,미돌파,0,0.0
218410,RFHIC,2026-07-09,49000.0,51202.2,44117.14,13.837,0.82,1.05,12.81,True,False,True,손절,3,-1.022
005180,빙그레,2026-07-09,65400.0,66833.4,64732.5,3.143,0.0,0.82,1.51,False,False,False,미돌파,0,0.0
062040,산일전기,2026-07-09,179600.0,185770.8,165652.86,10.829,1.22,0.73,24.54,True,False,True,손절,3,-1.028
089970,브이엠,2026-07-09,86600.0,93687.0,82243.21,12.215,13.19,0.68,12.96,True,False,True,추적청산,6,0.852
058470,리노공업,2026-07-09,70000.0,73045.8,67327.86,7.828,14.89,0.62,6.79,True,False,True,추적청산,3,0.462
112610,씨에스윈드,2026-07-09,39200.0,39378.6,36235.0,7.983,7.69,0.95,10.4,True,True,True,추적청산,3,0.462
005690,파미셀,2026-07-09,11150.0,11693.34,10826.46,7.413,4.35,0.82,10.87,True,False,True,손절,3,-1.04
000720,현대건설,2026-07-09,98900.0,102705.0,95017.86,7.485,9.84,0.91,14.15,True,False,True,손절,3,-1.04
204320,HL만도,2026-07-09,48350.0,49599.0,45073.93,9.123,12.0,0.6,0.1,False,False,True,손절,3,-1.033
450080,에코프로머티,2026-07-09,35500.0,37174.2,33838.3,8.974,14.81,1.42,12.02,True,False,True,추적청산,3,0.467
103140,풍산,2026-07-09,61500.0,63526.8,59372.14,6.54,8.82,0.91,6.25,True,False,True,시간손절,5,-0.389
298040,효성중공업,2026-07-09,2770000.0,2895780.0,2601989.29,10.145,8.33,1.18,19.29,True,False,True,손절,3,-1.03
383220,F&F,2026-07-09,78500.0,80059.8,75211.43,6.056,5.13,1.08,1.75,False,False,False,미돌파,0,0.0
460930,현대힘스,2026-07-09,11010.0,11563.08,10743.45,7.088,10.61,0.83,8.1,True,False,True,손절,3,-1.042
069960,현대백화점,2026-07-09,167600.0,172544.4,155702.14,9.761,7.8,0.87,10.04,True,False,True,손절,3,-1.031
001720,신영증권,2026-07-09,148000.0,154508.4,144604.64,6.41,5.0,0.9,7.09,True,False,True,시간손절,5,-0.563
279570,케이뱅크,2026-07-09,5300.0,5400.78,5170.82,4.258,0.0,0.2,5.36,True,False,True,추적청산,8,1.928
003160,디아이,2026-07-09,21300.0,22244.4,20242.14,9.001,3.12,0.46,12.35,True,False,True,손절,3,-1.033
226950,올릭스,2026-07-09,121400.0,130159.8,115415.71,11.328,6.9,0.68,22.58,False,False,False,미돌파,0,0.0
060250,NHN KCP,2026-07-09,12250.0,12765.48,11866.84,7.04,14.67,0.77,2.16,False,False,True,시간손절,5,-0.427
003670,포스코퓨처엠,2026-07-09,146000.0,153306.0,139804.64,8.807,8.18,1.96,10.76,True,False,True,시간손절,5,-0.457
053610,프로텍,2026-07-09,59500.0,64128.0,56783.93,11.452,3.33,0.44,14.63,True,False,True,추적청산,3,0.445
272210,한화시스템,2026-07-09,64700.0,69238.2,62424.29,9.841,3.57,1.2,12.69,True,False,True,손절,3,-1.03
376900,로킷헬스케어,2026-07-09,35550.0,37524.9,33628.39,10.384,1.69,0.41,8.61,True,False,True,손절,2,-1.029
068760,셀트리온제약,2026-07-09,40300.0,41883.6,39568.93,5.526,2.63,1.05,1.95,False,False,True,손절,3,-1.054
248070,솔루엠,2026-07-09,15090.0,15430.8,14249.82,7.653,8.82,1.03,1.69,True,False,False,미돌파,0,0.0
267260,HD현대일렉트릭,2026-07-09,815000.0,841680.0,766725.0,8.905,8.33,1.22,15.89,True,False,True,손절,3,-1.034
004800,효성,2026-07-09,146700.0,155109.6,142041.79,8.425,12.15,1.11,14.61,True,False,True,손절,3,-1.036
103590,일진전기,2026-07-09,62300.0,65731.2,59439.29,9.572,7.84,0.86,21.04,True,False,True,손절,3,-1.031
357780,솔브레인,2026-07-09,295000.0,312123.0,282614.29,9.454,8.33,0.73,2.8,True,False,True,손절,5,-1.032
456160,지투지바이오,2026-07-09,31600.0,34869.6,29617.5,15.062,5.56,0.74,21.98,True,False,False,미돌파,0,0.0
004170,신세계,2026-07-10,629000.0,660318.0,612121.43,7.299,10.81,0.63,10.91,False,False,False,미돌파,0,0.0
019210,와이지-원,2026-07-10,22500.0,23547.0,21642.21,8.089,13.79,0.74,0.44,False,False,False,미돌파,0,0.0
000640,동아쏘시오홀딩스,2026-07-10,82900.0,85069.8,81053.57,4.721,3.03,0.85,-0.12,True,False,False,미돌파,0,0.0
012630,HDC,2026-07-10,20300.0,21342.6,19811.0,7.176,3.85,3.07,4.92,False,False,False,미돌파,0,0.0
001530,DI동일,2026-07-10,23300.0,24048.0,22642.14,5.846,13.04,0.61,-2.19,True,False,True,손절,2,-1.473
222800,심텍,2026-07-10,122700.0,128757.0,112505.36,12.622,1.5,0.8,4.96,False,False,True,손절,1,-1.024
000270,기아,2026-07-10,147500.0,152304.0,144040.71,5.426,1.54,0.88,2.96,False,False,False,미돌파,0,0.0
042700,한미반도체,2026-07-10,222000.0,228456.0,207644.29,9.11,11.76,0.71,4.52,False,False,True,손절,1,-1.033
115180,큐리언트,2026-07-10,18500.0,19518.96,17917.89,8.203,0.82,0.57,12.74,True,False,True,손절,1,-1.037
039200,오스코텍,2026-07-10,31050.0,31863.6,29254.11,8.19,6.98,0.85,10.52,True,False,False,미돌파,0,0.0
007810,코리아써키트,2026-07-10,73800.0,76352.4,68613.21,10.136,15.0,1.41,7.98,False,False,True,손절,1,-1.03
316140,우리금융지주,2026-07-10,31450.0,32965.8,30278.75,8.151,14.58,1.0,-2.28,True,False,False,미돌파,0,0.0
009150,삼성전기,2026-07-10,1584000.0,1641276.0,1500292.86,8.59,14.02,0.79,20.36,False,False,False,미돌파,0,0.0
267250,HD현대,2026-07-10,199500.0,206913.0,189455.89,8.437,6.76,0.61,3.39,False,False,True,손절,2,-1.036
302440,SK바이오사이언스,2026-07-10,36650.0,37725.3,35822.14,5.045,10.0,0.57,2.79,False,False,False,미돌파,0,0.0
145020,휴젤,2026-07-10,240500.0,249498.0,231585.71,7.179,13.79,0.61,5.69,True,False,True,손절,2,-1.042
064760,티씨케이,2026-07-10,232000.0,240480.0,214444.64,10.826,0.0,1.04,5.31,True,False,True,손절,2,-1.028
017800,현대엘리베이터,2026-07-10,69500.0,71142.0,68408.21,3.843,4.76,0.6,3.61,False,False,False,미돌파,0,0.0
456040,OCI,2026-07-10,89400.0,91282.2,86063.93,5.717,0.0,0.39,3.25,False,False,True,추적청산,2,0.448
069960,현대백화점,2026-07-10,167100.0,174047.4,163282.5,6.185,7.41,0.6,6.86,False,False,False,미돌파,0,0.0
069620,대웅제약,2026-07-10,131900.0,135971.4,128681.07,5.362,3.51,0.74,0.45,False,False,True,손절,2,-1.056
298040,효성중공업,2026-07-10,2924000.0,2994978.0,2772442.86,7.43,5.95,0.79,12.01,False,False,False,미돌파,0,0.0
001120,LX인터내셔널,2026-07-10,37100.0,37725.3,36310.0,3.752,4.55,0.44,1.85,False,False,True,손절,1,-1.08
003030,세아제강지주,2026-07-10,105500.0,109218.0,103511.07,5.225,0.0,0.74,6.06,False,False,True,손절,1,-1.057
067160,SOOP,2026-07-10,48700.0,49599.0,47400.0,4.434,11.11,0.74,0.1,True,False,True,손절,2,-1.068
437730,삼현,2026-07-10,34100.0,35571.0,32630.18,8.267,11.11,0.74,2.43,False,False,False,미돌파,0,0.0
003670,포스코퓨처엠,2026-07-13,150700.0,160019.4,147050.36,8.105,11.32,1.06,5.52,False,False,False,미돌파,0,0.0
068270,셀트리온,2026-07-13,175100.0,181161.6,172402.14,4.835,2.9,1.02,0.45,True,False,False,미돌파,0,0.0
005300,롯데칠성,2026-07-13,101600.0,104508.6,100578.21,3.761,3.12,1.05,-0.99,True,False,False,미돌파,0,0.0
041830,인바디,2026-07-13,51600.0,54408.6,46300.36,14.903,12.86,0.8,11.34,False,False,False,미돌파,0,0.0
219130,타이거일렉,2026-07-13,72500.0,79158.0,66196.79,16.374,1.72,0.98,-16.0,True,False,False,미돌파,0,0.0
012330,현대모비스,2026-07-13,487500.0,523044.0,474933.93,9.198,1.2,0.78,5.34,False,False,False,미돌파,0,0.0
009450,경동나비엔,2026-07-13,63400.0,65330.4,61486.79,5.883,9.38,0.52,1.09,False,False,False,미돌파,0,0.0
278470,에이피알,2026-07-13,380000.0,403305.0,371379.46,7.916,3.77,0.8,-0.4,True,False,False,미돌파,0,0.0
006400,삼성SDI,2026-07-13,440000.0,482463.0,426358.93,11.629,6.06,1.58,2.55,False,False,False,미돌파,0,0.0
185750,종근당,2026-07-13,70400.0,71643.0,68662.86,4.16,0.0,0.64,-1.88,True,False,False,미돌파,0,0.0
376900,로킷헬스케어,2026-07-13,36700.0,37524.9,32033.75,14.633,4.4,0.62,4.68,True,False,True,추적청산,4,1.26
000640,동아쏘시오홀딩스,2026-07-13,82900.0,84468.6,81466.43,3.554,4.35,0.81,0.6,True,False,False,미돌파,0,0.0
018670,SK가스,2026-07-13,219500.0,227454.0,215899.29,5.08,0.0,1.01,3.52,True,False,False,미돌파,0,0.0
089030,테크윙,2026-07-13,43850.0,46092.0,42045.54,8.779,6.45,0.8,4.88,False,False,True,추적청산,4,0.726
00104K,CJ4우(전환),2026-07-13,139600.0,144688.8,136620.36,5.576,4.55,0.88,5.23,False,False,False,미돌파,0,0.0
294870,IPARK현대산업개발,2026-07-13,17880.0,18216.36,17496.25,3.953,13.21,0.79,7.26,False,False,False,미돌파,0,0.0
483650,달바글로벌,2026-07-13,199500.0,206913.0,190076.25,8.137,3.85,0.64,8.49,True,False,False,미돌파,0,0.0
001120,LX인터내셔널,2026-07-13,37200.0,38426.7,35762.14,6.934,2.13,0.63,1.98,False,False,False,미돌파,0,0.0
462870,시프트업,2026-07-13,34150.0,35621.1,30888.21,13.287,11.49,1.43,2.01,False,False,False,미돌파,0,0.0
007310,오뚜기,2026-07-13,312500.0,320640.0,300905.36,6.155,5.88,1.17,1.42,False,False,False,미돌파,0,0.0
001040,CJ,2026-07-13,142600.0,149698.8,135926.07,9.2,3.36,0.9,6.18,False,False,False,미돌파,0,0.0
214450,파마리서치,2026-07-13,330500.0,350199.0,318489.29,9.055,5.66,0.83,-5.25,True,False,False,미돌파,0,0.0
207940,삼성바이오로직스,2026-07-13,1400000.0,1447890.0,1370989.29,5.311,0.0,0.73,0.36,True,False,False,미돌파,0,0.0
000210,DL,2026-07-13,45550.0,48396.6,43992.14,9.101,7.89,1.04,0.33,False,False,False,미돌파,0,0.0
087010,펩트론,2026-07-13,108200.0,122444.4,100364.64,18.032,4.4,2.91,42.35,True,False,False,미돌파,0,0.0
009540,HD한국조선해양,2026-07-13,341500.0,352203.0,333167.86,5.405,13.33,0.91,6.44,False,False,False,미돌파,0,0.0
138930,BNK금융지주,2026-07-13,18160.0,18797.52,17795.93,5.328,7.41,0.7,2.42,False,False,False,미돌파,0,0.0
030520,한컴,2026-07-14,16430.0,16743.42,15814.64,5.547,8.45,1.05,9.13,False,False,True,손절,3,-1.054
