strategy,code,name,date,broke,stop_pct,r,hold
BASE 무작위,089860,롯데렌탈,2025-06-09,True,3.68,0.186,5
BASE 무작위,089860,롯데렌탈,2025-07-01,True,2.56,-1.117,4
BASE 무작위,089860,롯데렌탈,2025-08-26,False,1.72,0.0,0
BASE 무작위,089860,롯데렌탈,2025-08-28,False,1.65,0.0,0
BASE 무작위,089860,롯데렌탈,2026-01-26,False,7.03,0.0,0
BASE 무작위,089860,롯데렌탈,2026-01-29,True,6.99,0.67,7
BASE 무작위,089860,롯데렌탈,2026-03-16,False,2.52,0.0,0
BASE 무작위,089860,롯데렌탈,2026-03-26,True,2.15,-0.197,2
BASE 무작위,089860,롯데렌탈,2026-04-29,True,1.43,-1.21,1
BASE 무작위,089860,롯데렌탈,2026-05-26,True,3.19,-1.094,1
BASE 무작위,089860,롯데렌탈,2026-06-24,False,3.51,0.0,0
BASE 무작위,089860,롯데렌탈,2026-07-08,True,4.19,2.814,13
BASE 무작위,078600,대주전자재료,2023-07-31,False,4.18,0.0,0
BASE 무작위,078600,대주전자재료,2023-09-22,False,4.17,0.0,0
BASE 무작위,078600,대주전자재료,2023-10-23,False,6.72,0.0,0
BASE 무작위,078600,대주전자재료,2023-10-24,True,7.04,-1.043,1
BASE 무작위,078600,대주전자재료,2023-11-22,False,2.78,0.0,0
BASE 무작위,078600,대주전자재료,2023-12-04,False,3.94,0.0,0
BASE 무작위,078600,대주전자재료,2023-12-15,True,5.99,-0.508,5
BASE 무작위,078600,대주전자재료,2024-03-18,True,5.83,0.449,6
BASE 무작위,078600,대주전자재료,2024-04-16,False,5.94,0.0,0
BASE 무작위,078600,대주전자재료,2024-05-27,True,7.09,3.538,13
BASE 무작위,078600,대주전자재료,2024-06-19,False,5.51,0.0,0
BASE 무작위,078600,대주전자재료,2024-06-25,True,7.77,-0.504,5
BASE 무작위,078600,대주전자재료,2024-09-05,False,6.31,0.0,0
BASE 무작위,078600,대주전자재료,2024-10-14,False,4.09,0.0,0
BASE 무작위,078600,대주전자재료,2024-11-13,False,7.07,0.0,0
BASE 무작위,078600,대주전자재료,2024-12-23,True,5.16,-1.058,2
BASE 무작위,078600,대주전자재료,2025-01-13,True,3.75,3.67,6
BASE 무작위,078600,대주전자재료,2025-02-18,True,4.84,-1.062,2
BASE 무작위,078600,대주전자재료,2025-03-10,False,5.5,0.0,0
BASE 무작위,078600,대주전자재료,2025-03-20,False,4.9,0.0,0
BASE 무작위,078600,대주전자재료,2025-03-31,True,4.16,-1.578,3
BASE 무작위,078600,대주전자재료,2025-05-26,False,5.51,0.0,0
BASE 무작위,078600,대주전자재료,2025-06-27,True,4.24,0.429,2
BASE 무작위,078600,대주전자재료,2025-07-23,True,3.93,-1.076,4
BASE 무작위,078600,대주전자재료,2025-09-09,False,2.24,0.0,0
BASE 무작위,078600,대주전자재료,2025-11-18,False,7.73,0.0,0
BASE 무작위,078600,대주전자재료,2025-12-04,False,4.11,0.0,0
BASE 무작위,078600,대주전자재료,2025-12-23,False,3.01,0.0,0
BASE 무작위,078600,대주전자재료,2026-02-12,False,6.85,0.0,0
BASE 무작위,078600,대주전자재료,2026-02-24,False,7.63,0.0,0
BASE 무작위,078600,대주전자재료,2026-04-03,False,7.14,0.0,0
BASE 무작위,078600,대주전자재료,2026-04-09,True,4.23,0.429,2
BASE 무작위,078600,대주전자재료,2026-04-28,False,6.84,0.0,0
BASE 무작위,096530,씨젠,2023-08-28,True,4.08,0.598,7
BASE 무작위,096530,씨젠,2023-09-22,False,4.2,0.0,0
BASE 무작위,096530,씨젠,2023-09-25,False,4.94,0.0,0
BASE 무작위,096530,씨젠,2023-09-27,False,4.7,0.0,0
BASE 무작위,096530,씨젠,2023-12-07,False,6.99,0.0,0
BASE 무작위,096530,씨젠,2024-01-02,True,2.56,-1.117,2
BASE 무작위,096530,씨젠,2024-01-31,False,7.65,0.0,0
BASE 무작위,096530,씨젠,2024-02-28,False,4.62,0.0,0
BASE 무작위,096530,씨젠,2024-02-29,False,3.71,0.0,0
BASE 무작위,096530,씨젠,2024-08-01,True,3.04,0.401,2
BASE 무작위,096530,씨젠,2024-09-06,False,4.15,0.0,0
BASE 무작위,096530,씨젠,2024-09-09,True,5.32,0.055,5
BASE 무작위,096530,씨젠,2024-10-18,False,5.94,0.0,0
BASE 무작위,096530,씨젠,2024-10-23,True,3.44,-1.087,1
BASE 무작위,096530,씨젠,2024-11-07,True,3.63,-1.083,3
BASE 무작위,096530,씨젠,2024-11-27,True,4.04,-0.743,5
BASE 무작위,096530,씨젠,2025-02-06,False,2.48,0.0,0
BASE 무작위,096530,씨젠,2025-03-31,False,6.9,0.0,0
BASE 무작위,096530,씨젠,2025-04-08,False,5.41,0.0,0
BASE 무작위,096530,씨젠,2025-05-20,True,5.18,0.442,3
BASE 무작위,096530,씨젠,2025-07-03,False,2.71,0.0,0
BASE 무작위,096530,씨젠,2025-07-14,True,2.86,-1.105,2
BASE 무작위,096530,씨젠,2025-08-21,False,3.96,0.0,0
BASE 무작위,096530,씨젠,2025-10-31,False,2.55,0.0,0
BASE 무작위,096530,씨젠,2025-12-15,False,2.16,0.0,0
BASE 무작위,096530,씨젠,2025-12-29,False,2.75,0.0,0
BASE 무작위,096530,씨젠,2026-02-03,False,3.83,0.0,0
BASE 무작위,096530,씨젠,2026-03-16,True,2.81,0.357,5
BASE 무작위,096530,씨젠,2026-04-16,True,3.06,0.63,3
BASE 무작위,096530,씨젠,2026-04-27,False,2.98,0.0,0
BASE 무작위,096530,씨젠,2026-06-15,False,4.69,0.0,0
BASE 무작위,096530,씨젠,2026-07-27,False,6.82,0.0,0
BASE 무작위,298020,효성티앤씨,2023-09-14,True,2.21,-1.136,5
BASE 무작위,298020,효성티앤씨,2023-09-25,False,5.01,0.0,0
BASE 무작위,298020,효성티앤씨,2023-09-27,False,2.21,0.0,0
BASE 무작위,298020,효성티앤씨,2023-10-05,False,3.96,0.0,0
BASE 무작위,298020,효성티앤씨,2023-10-17,False,4.66,0.0,0
BASE 무작위,298020,효성티앤씨,2023-10-30,True,7.68,0.418,5
BASE 무작위,298020,효성티앤씨,2023-11-14,False,3.75,0.0,0
BASE 무작위,298020,효성티앤씨,2023-11-16,False,3.4,0.0,0
BASE 무작위,298020,효성티앤씨,2023-12-19,True,2.99,-1.1,2
BASE 무작위,298020,효성티앤씨,2024-01-03,False,6.61,0.0,0
BASE 무작위,298020,효성티앤씨,2024-01-29,True,3.07,-1.098,1
BASE 무작위,298020,효성티앤씨,2024-03-13,False,2.25,0.0,0
BASE 무작위,298020,효성티앤씨,2024-04-05,False,5.68,0.0,0
BASE 무작위,298020,효성티앤씨,2024-05-03,True,2.26,-1.133,2
BASE 무작위,298020,효성티앤씨,2024-05-20,False,5.04,0.0,0
BASE 무작위,298020,효성티앤씨,2024-06-03,False,4.55,0.0,0
BASE 무작위,298020,효성티앤씨,2024-06-12,True,3.46,-1.087,1
BASE 무작위,298020,효성티앤씨,2024-07-18,False,3.7,0.0,0
BASE 무작위,298020,효성티앤씨,2024-07-22,True,3.81,-1.079,2
BASE 무작위,298020,효성티앤씨,2024-08-01,False,3.96,0.0,0
BASE 무작위,298020,효성티앤씨,2024-09-10,False,2.6,0.0,0
BASE 무작위,298020,효성티앤씨,2024-11-07,False,4.86,0.0,0
BASE 무작위,298020,효성티앤씨,2024-12-30,False,4.83,0.0,0
BASE 무작위,298020,효성티앤씨,2025-03-05,True,6.23,0.592,5
BASE 무작위,298020,효성티앤씨,2025-04-25,True,2.29,2.154,4
BASE 무작위,298020,효성티앤씨,2025-05-07,True,4.72,-0.453,5
BASE 무작위,298020,효성티앤씨,2025-06-05,False,3.76,0.0,0
BASE 무작위,298020,효성티앤씨,2025-06-24,False,5.49,0.0,0
BASE 무작위,298020,효성티앤씨,2025-07-29,False,6.79,0.0,0
BASE 무작위,298020,효성티앤씨,2025-07-30,True,2.82,-1.207,2
BASE 무작위,298020,효성티앤씨,2025-08-05,True,2.67,-1.112,1
BASE 무작위,298020,효성티앤씨,2025-08-28,False,1.87,0.0,0
BASE 무작위,298020,효성티앤씨,2025-09-02,False,2.14,0.0,0
BASE 무작위,298020,효성티앤씨,2025-09-03,True,1.67,-1.18,3
BASE 무작위,298020,효성티앤씨,2025-10-16,True,4.74,-0.056,5
BASE 무작위,298020,효성티앤씨,2025-11-17,False,4.07,0.0,0
BASE 무작위,298020,효성티앤씨,2025-11-21,False,6.94,0.0,0
BASE 무작위,298020,효성티앤씨,2025-12-30,False,2.44,0.0,0
BASE 무작위,298020,효성티앤씨,2026-01-09,True,5.69,5.314,11
BASE 무작위,298020,효성티앤씨,2026-01-29,False,7.83,0.0,0
BASE 무작위,298020,효성티앤씨,2026-04-24,False,6.95,0.0,0
BASE 무작위,298020,효성티앤씨,2026-05-08,False,4.99,0.0,0
BASE 무작위,298020,효성티앤씨,2026-06-10,False,7.24,0.0,0
BASE 무작위,298020,효성티앤씨,2026-06-30,True,6.96,-0.374,5
BASE 무작위,082920,비츠로셀,2023-09-14,True,2.0,0.238,2
BASE 무작위,082920,비츠로셀,2023-10-17,False,3.42,0.0,0
BASE 무작위,082920,비츠로셀,2023-11-03,True,5.51,-1.054,1
BASE 무작위,082920,비츠로셀,2023-11-29,False,2.92,0.0,0
BASE 무작위,082920,비츠로셀,2023-11-30,False,3.85,0.0,0
BASE 무작위,082920,비츠로셀,2023-12-06,True,4.89,-0.239,5
BASE 무작위,082920,비츠로셀,2024-01-08,True,3.98,0.425,3
BASE 무작위,082920,비츠로셀,2024-02-06,False,4.71,0.0,0
BASE 무작위,082920,비츠로셀,2024-02-19,False,6.05,0.0,0
BASE 무작위,082920,비츠로셀,2024-04-23,True,2.12,-1.142,1
BASE 무작위,082920,비츠로셀,2024-04-30,False,1.94,0.0,0
BASE 무작위,082920,비츠로셀,2024-05-13,False,5.36,0.0,0
BASE 무작위,082920,비츠로셀,2024-06-07,True,6.89,-1.044,1
BASE 무작위,082920,비츠로셀,2024-07-10,True,4.95,-0.689,5
BASE 무작위,082920,비츠로셀,2024-12-27,True,3.76,3.198,14
BASE 무작위,082920,비츠로셀,2025-06-19,False,4.63,0.0,0
BASE 무작위,082920,비츠로셀,2025-08-18,False,3.98,0.0,0
BASE 무작위,082920,비츠로셀,2025-08-21,True,3.02,-1.099,4
BASE 무작위,082920,비츠로셀,2025-09-18,False,5.71,0.0,0
BASE 무작위,082920,비츠로셀,2025-10-01,False,3.57,0.0,0
BASE 무작위,082920,비츠로셀,2025-11-07,True,4.45,0.994,7
BASE 무작위,082920,비츠로셀,2025-12-01,True,7.89,0.823,8
BASE 무작위,082920,비츠로셀,2026-02-04,False,4.47,0.0,0
BASE 무작위,082920,비츠로셀,2026-02-10,False,4.34,0.0,0
BASE 무작위,082920,비츠로셀,2026-04-20,True,6.45,-1.047,1
BASE 무작위,082920,비츠로셀,2026-07-27,False,7.58,0.0,0
BASE 무작위,420770,기가비스,2023-10-25,False,5.68,0.0,0
BASE 무작위,420770,기가비스,2023-10-26,False,4.58,0.0,0
BASE 무작위,420770,기가비스,2023-11-29,True,4.64,-1.065,1
BASE 무작위,420770,기가비스,2024-01-17,False,4.54,0.0,0
BASE 무작위,420770,기가비스,2024-02-29,True,6.24,-1.048,3
BASE 무작위,420770,기가비스,2024-03-08,False,5.57,0.0,0
BASE 무작위,420770,기가비스,2024-03-18,False,3.65,0.0,0
BASE 무작위,420770,기가비스,2024-04-24,False,3.67,0.0,0
BASE 무작위,420770,기가비스,2024-05-09,False,3.98,0.0,0
BASE 무작위,420770,기가비스,2024-05-31,False,3.45,0.0,0
BASE 무작위,420770,기가비스,2024-08-20,False,4.43,0.0,0
BASE 무작위,420770,기가비스,2024-08-29,True,4.13,0.325,4
BASE 무작위,420770,기가비스,2025-03-06,False,6.84,0.0,0
BASE 무작위,420770,기가비스,2025-03-21,False,5.27,0.0,0
BASE 무작위,420770,기가비스,2025-12-18,False,3.57,0.0,0
BASE 무작위,420770,기가비스,2026-02-12,False,7.93,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2023-07-10,False,4.25,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2023-10-10,False,2.82,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2023-10-25,True,2.67,2.526,9
BASE 무작위,294870,IPARK현대산업개발,2023-11-17,True,5.45,0.942,8
BASE 무작위,294870,IPARK현대산업개발,2023-12-18,True,2.25,-1.133,3
BASE 무작위,294870,IPARK현대산업개발,2024-01-22,True,3.05,2.801,9
BASE 무작위,294870,IPARK현대산업개발,2024-03-13,True,6.36,0.867,8
BASE 무작위,294870,IPARK현대산업개발,2024-04-05,True,4.52,-1.066,4
BASE 무작위,294870,IPARK현대산업개발,2024-05-08,False,1.98,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-05-21,True,3.18,-1.094,2
BASE 무작위,294870,IPARK현대산업개발,2024-07-03,False,4.95,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-07-16,True,7.9,-0.605,5
BASE 무작위,294870,IPARK현대산업개발,2024-08-14,False,7.56,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-09-11,True,4.89,0.439,3
BASE 무작위,294870,IPARK현대산업개발,2024-09-25,False,6.77,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-10-18,False,3.72,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-10-24,True,2.77,-1.108,1
BASE 무작위,294870,IPARK현대산업개발,2024-11-05,False,7.38,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-11-07,False,5.28,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-12-16,False,5.03,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2024-12-30,True,3.27,-1.092,3
BASE 무작위,294870,IPARK현대산업개발,2025-01-31,False,4.76,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2025-03-14,True,4.18,-1.072,4
BASE 무작위,294870,IPARK현대산업개발,2025-05-07,False,4.41,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2025-06-12,False,5.56,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2025-07-10,True,3.35,-1.09,2
BASE 무작위,294870,IPARK현대산업개발,2026-02-02,True,4.3,1.526,9
BASE 무작위,294870,IPARK현대산업개발,2026-04-10,False,5.32,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2026-04-15,False,5.76,0.0,0
BASE 무작위,294870,IPARK현대산업개발,2026-06-19,False,3.63,0.0,0
BASE 무작위,069620,대웅제약,2023-07-17,False,4.39,0.0,0
BASE 무작위,069620,대웅제약,2023-07-31,True,3.35,1.053,5
BASE 무작위,069620,대웅제약,2023-08-09,True,3.01,0.321,4
BASE 무작위,069620,대웅제약,2023-10-17,False,4.02,0.0,0
BASE 무작위,069620,대웅제약,2023-11-15,False,2.31,0.0,0
BASE 무작위,069620,대웅제약,2023-12-01,False,4.66,0.0,0
BASE 무작위,069620,대웅제약,2023-12-22,True,2.22,0.365,2
BASE 무작위,069620,대웅제약,2024-01-02,True,2.48,-1.121,2
BASE 무작위,069620,대웅제약,2024-01-30,True,2.79,-1.107,1
BASE 무작위,069620,대웅제약,2024-02-01,True,3.0,1.264,8
BASE 무작위,069620,대웅제약,2024-04-01,False,3.71,0.0,0
BASE 무작위,069620,대웅제약,2024-05-02,False,2.57,0.0,0
BASE 무작위,069620,대웅제약,2024-06-24,True,1.94,-1.155,2
BASE 무작위,069620,대웅제약,2024-07-16,False,3.79,0.0,0
BASE 무작위,069620,대웅제약,2024-07-26,False,5.05,0.0,0
BASE 무작위,069620,대웅제약,2024-08-16,True,5.64,1.38,6
BASE 무작위,069620,대웅제약,2024-12-13,True,3.78,0.421,3
BASE 무작위,069620,대웅제약,2025-02-04,True,6.21,-0.494,5
BASE 무작위,069620,대웅제약,2025-03-10,False,2.47,0.0,0
BASE 무작위,069620,대웅제약,2025-03-19,False,3.06,0.0,0
BASE 무작위,069620,대웅제약,2025-04-02,True,3.0,-1.416,1
BASE 무작위,069620,대웅제약,2025-04-21,False,2.19,0.0,0
BASE 무작위,069620,대웅제약,2025-05-19,False,4.55,0.0,0
BASE 무작위,069620,대웅제약,2025-05-22,False,4.8,0.0,0
BASE 무작위,069620,대웅제약,2025-07-01,True,3.09,1.219,5
BASE 무작위,069620,대웅제약,2025-08-25,True,2.37,0.285,5
BASE 무작위,069620,대웅제약,2025-09-04,True,1.95,-1.154,1
BASE 무작위,069620,대웅제약,2025-10-20,False,5.59,0.0,0
BASE 무작위,069620,대웅제약,2025-11-07,True,5.86,1.784,8
BASE 무작위,069620,대웅제약,2025-11-25,True,4.36,0.431,3
BASE 무작위,069620,대웅제약,2025-12-09,True,3.63,0.417,3
BASE 무작위,069620,대웅제약,2026-01-08,True,5.52,-1.054,3
BASE 무작위,069620,대웅제약,2026-03-12,False,6.25,0.0,0
BASE 무작위,069620,대웅제약,2026-03-27,False,6.06,0.0,0
BASE 무작위,069620,대웅제약,2026-05-22,False,4.7,0.0,0
BASE 무작위,069620,대웅제약,2026-06-23,False,7.17,0.0,0
BASE 무작위,069620,대웅제약,2026-07-16,False,7.89,0.0,0
BASE 무작위,069620,대웅제약,2026-07-23,True,5.83,0.449,3
BASE 무작위,069620,대웅제약,2026-08-07,True,4.57,-0.092,1
BASE 무작위,007390,네이처셀,2023-07-11,True,4.6,-0.295,5
BASE 무작위,007390,네이처셀,2023-08-23,False,5.14,0.0,0
BASE 무작위,007390,네이처셀,2023-08-29,True,2.88,0.051,3
BASE 무작위,007390,네이처셀,2023-09-22,False,5.16,0.0,0
BASE 무작위,007390,네이처셀,2023-09-26,True,3.97,-1.076,2
BASE 무작위,007390,네이처셀,2023-10-31,False,4.74,0.0,0
BASE 무작위,007390,네이처셀,2023-11-06,False,4.03,0.0,0
BASE 무작위,007390,네이처셀,2023-11-30,False,2.82,0.0,0
BASE 무작위,007390,네이처셀,2024-01-10,False,3.34,0.0,0
BASE 무작위,007390,네이처셀,2024-01-24,False,3.29,0.0,0
BASE 무작위,007390,네이처셀,2024-02-01,False,7.45,0.0,0
BASE 무작위,007390,네이처셀,2024-02-14,True,3.16,-1.124,5
BASE 무작위,007390,네이처셀,2024-03-25,True,3.15,2.956,5
BASE 무작위,007390,네이처셀,2024-05-10,True,2.31,1.387,5
BASE 무작위,007390,네이처셀,2024-06-21,False,2.91,0.0,0
BASE 무작위,007390,네이처셀,2024-06-26,True,4.41,-1.068,5
BASE 무작위,007390,네이처셀,2024-07-23,True,3.81,-1.079,1
BASE 무작위,007390,네이처셀,2024-08-29,True,4.51,0.433,2
BASE 무작위,007390,네이처셀,2024-09-11,True,6.34,-0.238,5
BASE 무작위,007390,네이처셀,2024-09-27,True,2.65,0.617,6
BASE 무작위,007390,네이처셀,2024-10-14,False,3.49,0.0,0
BASE 무작위,007390,네이처셀,2024-12-03,True,7.03,-1.202,1
BASE 무작위,007390,네이처셀,2025-04-29,True,5.07,-1.059,5
BASE 무작위,007390,네이처셀,2025-08-26,True,4.05,-0.005,5
BASE 무작위,007390,네이처셀,2025-09-04,False,5.59,0.0,0
BASE 무작위,007390,네이처셀,2025-09-18,False,4.05,0.0,0
BASE 무작위,007390,네이처셀,2025-10-28,True,4.95,-1.061,5
BASE 무작위,007390,네이처셀,2025-11-27,True,4.21,1.015,5
BASE 무작위,007390,네이처셀,2026-01-14,True,2.4,-1.125,3
BASE 무작위,007390,네이처셀,2026-01-29,True,7.02,-1.043,3
BASE 무작위,007390,네이처셀,2026-02-09,True,3.91,0.416,5
BASE 무작위,007390,네이처셀,2026-02-20,True,3.49,-1.086,1
BASE 무작위,007390,네이처셀,2026-03-09,True,7.43,-1.04,5
BASE 무작위,007390,네이처셀,2026-03-23,False,7.48,0.0,0
BASE 무작위,007390,네이처셀,2026-05-04,False,6.65,0.0,0
BASE 무작위,007390,네이처셀,2026-05-18,True,7.98,0.462,2
BASE 무작위,039200,오스코텍,2023-07-13,False,3.96,0.0,0
BASE 무작위,039200,오스코텍,2023-09-20,False,6.75,0.0,0
BASE 무작위,039200,오스코텍,2023-10-16,False,7.91,0.0,0
BASE 무작위,039200,오스코텍,2023-10-25,False,6.74,0.0,0
BASE 무작위,039200,오스코텍,2023-11-10,True,3.63,-1.083,1
BASE 무작위,039200,오스코텍,2023-11-16,False,4.19,0.0,0
BASE 무작위,039200,오스코텍,2023-12-01,False,3.15,0.0,0
BASE 무작위,039200,오스코텍,2023-12-11,True,2.47,-1.122,2
BASE 무작위,039200,오스코텍,2023-12-20,True,4.4,0.432,2
BASE 무작위,039200,오스코텍,2024-01-31,False,3.22,0.0,0
BASE 무작위,039200,오스코텍,2024-02-01,True,3.9,-0.181,5
BASE 무작위,039200,오스코텍,2024-02-13,False,3.63,0.0,0
BASE 무작위,039200,오스코텍,2024-02-26,False,7.02,0.0,0
BASE 무작위,039200,오스코텍,2024-04-16,True,3.97,1.127,8
BASE 무작위,039200,오스코텍,2024-05-14,True,7.85,0.874,6
BASE 무작위,039200,오스코텍,2024-06-20,True,6.41,0.033,5
BASE 무작위,039200,오스코텍,2024-07-24,True,4.43,-1.068,1
BASE 무작위,039200,오스코텍,2024-10-29,False,6.49,0.0,0
BASE 무작위,039200,오스코텍,2024-11-21,False,5.03,0.0,0
BASE 무작위,039200,오스코텍,2024-12-23,False,7.88,0.0,0
BASE 무작위,039200,오스코텍,2024-12-30,True,7.51,0.121,5
BASE 무작위,039200,오스코텍,2025-03-05,False,6.69,0.0,0
BASE 무작위,039200,오스코텍,2025-06-23,False,3.8,0.0,0
BASE 무작위,039200,오스코텍,2025-09-03,True,4.99,1.286,8
BASE 무작위,039200,오스코텍,2025-09-19,True,6.06,0.633,5
BASE 무작위,039200,오스코텍,2025-10-10,False,4.91,0.0,0
BASE 무작위,039200,오스코텍,2026-01-16,True,6.0,-1.05,4
BASE 무작위,039200,오스코텍,2026-01-28,True,6.93,0.457,3
BASE 무작위,039200,오스코텍,2026-03-10,False,7.22,0.0,0
BASE 무작위,039200,오스코텍,2026-03-12,True,6.63,1.549,4
BASE 무작위,020560,아시아나항공,2023-08-31,True,1.44,-1.209,2
BASE 무작위,020560,아시아나항공,2023-10-12,False,1.65,0.0,0
BASE 무작위,020560,아시아나항공,2023-10-17,False,1.66,0.0,0
BASE 무작위,020560,아시아나항공,2023-10-26,True,3.34,1.154,5
BASE 무작위,020560,아시아나항공,2023-11-17,True,4.57,-0.602,5
BASE 무작위,020560,아시아나항공,2024-01-09,True,3.26,-1.092,3
BASE 무작위,020560,아시아나항공,2024-01-25,False,3.54,0.0,0
BASE 무작위,020560,아시아나항공,2024-01-30,True,2.85,-1.105,1
BASE 무작위,020560,아시아나항공,2024-05-10,True,1.7,-1.177,2
BASE 무작위,020560,아시아나항공,2024-06-20,True,1.88,-1.16,5
BASE 무작위,020560,아시아나항공,2024-11-25,True,2.53,0.453,4
BASE 무작위,020560,아시아나항공,2025-01-07,False,2.27,0.0,0
BASE 무작위,020560,아시아나항공,2025-03-27,False,1.74,0.0,0
BASE 무작위,020560,아시아나항공,2025-04-01,False,3.03,0.0,0
BASE 무작위,020560,아시아나항공,2025-07-04,True,1.56,-1.193,1
BASE 무작위,020560,아시아나항공,2025-07-21,False,2.3,0.0,0
BASE 무작위,020560,아시아나항공,2026-02-26,False,3.53,0.0,0
BASE 무작위,020560,아시아나항공,2026-03-06,False,2.7,0.0,0
BASE 무작위,229640,LS에코에너지,2023-09-08,False,4.98,0.0,0
BASE 무작위,229640,LS에코에너지,2024-01-24,False,6.47,0.0,0
BASE 무작위,229640,LS에코에너지,2024-02-01,True,4.34,-1.069,3
BASE 무작위,229640,LS에코에너지,2024-02-28,False,4.52,0.0,0
BASE 무작위,229640,LS에코에너지,2024-03-08,False,6.1,0.0,0
BASE 무작위,229640,LS에코에너지,2024-03-11,True,3.1,-1.097,1
BASE 무작위,229640,LS에코에너지,2024-03-14,True,4.44,0.501,5
BASE 무작위,229640,LS에코에너지,2024-03-22,False,3.27,0.0,0
BASE 무작위,229640,LS에코에너지,2024-04-01,True,4.36,-1.069,2
BASE 무작위,229640,LS에코에너지,2024-05-08,True,5.33,-1.056,1
BASE 무작위,229640,LS에코에너지,2024-05-27,False,7.8,0.0,0
BASE 무작위,229640,LS에코에너지,2024-06-19,False,7.79,0.0,0
BASE 무작위,229640,LS에코에너지,2024-08-29,True,3.94,-1.076,3
BASE 무작위,229640,LS에코에너지,2024-09-11,True,3.41,2.167,9
BASE 무작위,229640,LS에코에너지,2024-10-25,False,6.33,0.0,0
BASE 무작위,229640,LS에코에너지,2024-12-18,False,5.22,0.0,0
BASE 무작위,229640,LS에코에너지,2025-01-16,True,4.4,2.448,4
BASE 무작위,229640,LS에코에너지,2025-02-26,False,5.7,0.0,0
BASE 무작위,229640,LS에코에너지,2025-05-07,True,5.24,0.944,7
BASE 무작위,229640,LS에코에너지,2025-06-12,False,4.91,0.0,0
BASE 무작위,229640,LS에코에너지,2025-07-11,False,3.24,0.0,0
BASE 무작위,229640,LS에코에너지,2025-07-31,False,5.22,0.0,0
BASE 무작위,229640,LS에코에너지,2025-08-01,True,5.46,2.113,7
BASE 무작위,229640,LS에코에너지,2025-08-13,False,5.53,0.0,0
BASE 무작위,229640,LS에코에너지,2025-09-25,False,2.64,0.0,0
BASE 무작위,229640,LS에코에너지,2025-11-10,True,4.14,-1.072,3
BASE 무작위,229640,LS에코에너지,2025-11-18,False,5.44,0.0,0
BASE 무작위,229640,LS에코에너지,2025-12-12,True,4.68,-1.064,2
BASE 무작위,229640,LS에코에너지,2026-01-15,True,3.64,0.417,3
BASE 무작위,229640,LS에코에너지,2026-04-28,True,6.09,1.782,5
BASE 무작위,229640,LS에코에너지,2026-07-22,True,7.5,0.46,3
BASE 무작위,043260,성호전자,2024-03-04,False,5.67,0.0,0
BASE 무작위,043260,성호전자,2024-04-12,True,7.45,-1.04,3
BASE 무작위,043260,성호전자,2024-07-16,False,4.09,0.0,0
BASE 무작위,043260,성호전자,2024-08-19,True,5.94,-1.051,4
BASE 무작위,043260,성호전자,2024-08-30,True,3.34,-0.001,3
BASE 무작위,043260,성호전자,2024-09-06,True,4.71,-1.064,1
BASE 무작위,043260,성호전자,2025-05-09,True,4.43,-1.068,5
BASE 무작위,043260,성호전자,2025-06-10,False,3.98,0.0,0
BASE 무작위,001120,LX인터내셔널,2023-07-12,False,3.06,0.0,0
BASE 무작위,001120,LX인터내셔널,2023-08-18,False,3.43,0.0,0
BASE 무작위,001120,LX인터내셔널,2023-08-24,False,3.2,0.0,0
BASE 무작위,001120,LX인터내셔널,2023-09-15,False,4.41,0.0,0
BASE 무작위,001120,LX인터내셔널,2023-11-02,True,2.95,1.545,6
BASE 무작위,001120,LX인터내셔널,2024-01-08,False,2.84,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-01-16,True,6.54,-0.677,5
BASE 무작위,001120,LX인터내셔널,2024-03-04,False,2.73,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-04-22,False,3.74,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-05-31,True,2.98,0.399,2
BASE 무작위,001120,LX인터내셔널,2024-08-30,True,3.05,-1.098,1
BASE 무작위,001120,LX인터내셔널,2024-09-06,False,2.31,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-09-12,True,2.46,0.811,7
BASE 무작위,001120,LX인터내셔널,2024-11-12,False,3.34,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-12-06,False,4.56,0.0,0
BASE 무작위,001120,LX인터내셔널,2024-12-18,False,2.46,0.0,0
BASE 무작위,001120,LX인터내셔널,2025-05-08,True,1.34,1.243,7
BASE 무작위,001120,LX인터내셔널,2025-06-05,True,1.9,0.336,2
BASE 무작위,001120,LX인터내셔널,2025-06-13,True,2.93,1.323,5
